MSN,YYYYMM,Description,Unit,Category,Pred
PAEIEUS,197905,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,18.425
PAEIEUS,197906,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,20.507
PAEIEUS,197907,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,21.845
PAEIEUS,197908,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,22.136
PAEIEUS,197909,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,19.005
PAEIEUS,197910,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,17.096
PAEIEUS,197911,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,19.623
PAEIEUS,197912,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,21.479
PAEIEUS,197913,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,257.867
PAEIEUS,198001,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,21.19
PAEIEUS,198002,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,20.751
PAEIEUS,198003,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,17.12
PAEIEUS,198004,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,13.57
PAEIEUS,198005,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,13.714
PAEIEUS,198006,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,15.102
PAEIEUS,198007,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,19.619
PAEIEUS,198008,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,20.99
PAEIEUS,198009,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,15.07
PAEIEUS,198010,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,13.278
PAEIEUS,198011,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,16.746
PAEIEUS,198012,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,19.518
PAEIEUS,198013,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,206.668
PAEIEUS,198101,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,21.579
PAEIEUS,198102,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,14.73
PAEIEUS,198103,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,14.428
PAEIEUS,198104,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,12.602
PAEIEUS,198105,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,12.265
PAEIEUS,198106,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,15.905
PAEIEUS,198107,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,16.815
PAEIEUS,198108,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,13.408
PAEIEUS,198109,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,12.98
PAEIEUS,198110,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,13.444
PAEIEUS,198111,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,11.441
PAEIEUS,198112,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,13.276
PAEIEUS,198113,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,172.873
PAEIEUS,198201,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,17.348
PAEIEUS,198202,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,12.697
PAEIEUS,198203,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,11.277
PAEIEUS,198204,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,9.389
PAEIEUS,198205,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,8.356
PAEIEUS,198206,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,8.682
PAEIEUS,198207,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,11.289
PAEIEUS,198208,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,9.836
PAEIEUS,198209,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,8.616
PAEIEUS,198210,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,8.341
PAEIEUS,198211,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,7.87
PAEIEUS,198212,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,9.421
PAEIEUS,198213,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,123.122
PAEIEUS,198301,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,10.793
PAEIEUS,198302,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,10.535
PAEIEUS,198303,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,10.448
PAEIEUS,198304,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,8.635
PAEIEUS,198305,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,7.605
PAEIEUS,198306,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,9.368
PAEIEUS,198307,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,12.271
PAEIEUS,198308,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,12.433
PAEIEUS,198309,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,9.646
PAEIEUS,198310,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,8.361
PAEIEUS,198311,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,7.788
PAEIEUS,198312,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,13.395
PAEIEUS,198313,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,121.278
PAEIEUS,198401,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,13.258
PAEIEUS,198402,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,8.469
PAEIEUS,198403,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,9.047
PAEIEUS,198404,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,6.352
PAEIEUS,198405,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,7.103
PAEIEUS,198406,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,9.493
PAEIEUS,198407,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,8.755
PAEIEUS,198408,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,10.785
PAEIEUS,198409,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,6.552
PAEIEUS,198410,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,6.639
PAEIEUS,198411,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,7.823
PAEIEUS,198412,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,6.742
PAEIEUS,198413,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,101.019
PAEIEUS,198501,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,10.314
PAEIEUS,198502,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,7.916
PAEIEUS,198503,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,6.077
PAEIEUS,198504,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,5.173
PAEIEUS,198505,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,5.923
PAEIEUS,198506,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,6.486
PAEIEUS,198507,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,7.091
PAEIEUS,198508,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,8.421
PAEIEUS,198509,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,6.433
PAEIEUS,198510,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,6.459
PAEIEUS,198511,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,5.919
PAEIEUS,198512,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,9.392
PAEIEUS,198513,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,85.606
PAEIEUS,198601,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,9.314
PAEIEUS,198602,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,7.934
PAEIEUS,198603,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,8.437
PAEIEUS,198604,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,7.654
PAEIEUS,198605,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,8.709
PAEIEUS,198606,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,9.67
PAEIEUS,198607,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,13.618
PAEIEUS,198608,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,12.79
PAEIEUS,198609,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,9.04
PAEIEUS,198610,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,8.235
PAEIEUS,198611,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,8.814
PAEIEUS,198612,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,9.933
PAEIEUS,198613,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,114.149
PAEIEUS,198701,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,10.094
PAEIEUS,198702,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,8.756
PAEIEUS,198703,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,8.406
PAEIEUS,198704,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,6.603
PAEIEUS,198705,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,6.752
PAEIEUS,198706,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,8.795
PAEIEUS,198707,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,10.479
PAEIEUS,198708,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,9.452
PAEIEUS,198709,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,6.441
PAEIEUS,198710,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,5.709
PAEIEUS,198711,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,8.07
PAEIEUS,198712,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,9.218
PAEIEUS,198713,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,98.775
PAEIEUS,198801,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,13.341
PAEIEUS,198802,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,9.673
PAEIEUS,198803,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,7.992
PAEIEUS,198804,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,6.207
PAEIEUS,198805,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,5.987
PAEIEUS,198806,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,8.244
PAEIEUS,198807,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,11.69
PAEIEUS,198808,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,13.429
PAEIEUS,198809,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,8.248
PAEIEUS,198810,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,10.855
PAEIEUS,198811,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,12.099
PAEIEUS,198812,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,15.097
PAEIEUS,198813,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,122.863
PAEIEUS,198901,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,12.754
PAEIEUS,198902,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,14.688
PAEIEUS,198903,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,13.849
PAEIEUS,198904,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,9.644
PAEIEUS,198905,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,8.498
PAEIEUS,198906,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,10.648
PAEIEUS,198907,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,10.452
PAEIEUS,198908,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,9.411
PAEIEUS,198909,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,8.652
PAEIEUS,198910,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,7.04
PAEIEUS,198911,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,9.63
PAEIEUS,198912,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,18.435
PAEIEUS,198913,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,133.701
PAEIEUS,199001,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,9.988
PAEIEUS,199002,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,8.165
PAEIEUS,199003,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,8.793
PAEIEUS,199004,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,8.752
PAEIEUS,199005,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,8.208
PAEIEUS,199006,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,11.414
PAEIEUS,199007,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,11.18
PAEIEUS,199008,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,9.493
PAEIEUS,199009,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,7.009
PAEIEUS,199010,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,6.336
PAEIEUS,199011,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,5.452
PAEIEUS,199012,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,6.976
PAEIEUS,199013,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,101.766
PAEIEUS,199101,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,7.962
PAEIEUS,199102,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,7.387
PAEIEUS,199103,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,7.422
PAEIEUS,199104,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,6.82
PAEIEUS,199105,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,9.232
PAEIEUS,199106,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,9.365
PAEIEUS,199107,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,9.436
PAEIEUS,199108,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,9.862
PAEIEUS,199109,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,7.333
PAEIEUS,199110,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,5.501
PAEIEUS,199111,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,6.733
PAEIEUS,199112,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,7.576
PAEIEUS,199113,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,94.631
PAEIEUS,199201,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,8.843
PAEIEUS,199202,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,7.17
PAEIEUS,199203,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,7.605
PAEIEUS,199204,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,5.705
PAEIEUS,199205,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,4.626
PAEIEUS,199206,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,6.559
PAEIEUS,199207,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,7.547
PAEIEUS,199208,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,6.371
PAEIEUS,199209,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,6.137
PAEIEUS,199210,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,6.136
PAEIEUS,199211,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,6.121
PAEIEUS,199212,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,5.88
PAEIEUS,199213,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,78.699
PAEIEUS,199301,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,6.562
PAEIEUS,199302,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,6.329
PAEIEUS,199303,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,7.652
PAEIEUS,199304,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,4.771
PAEIEUS,199305,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,4.889
PAEIEUS,199306,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,7.088
PAEIEUS,199307,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,10.246
PAEIEUS,199308,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,10.619
PAEIEUS,199309,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,8.795
PAEIEUS,199310,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,6.892
PAEIEUS,199311,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,6.829
PAEIEUS,199312,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,9.225
PAEIEUS,199313,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,89.897
PAEIEUS,199401,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,13.449
PAEIEUS,199402,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,8.939
PAEIEUS,199403,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,7.42
PAEIEUS,199404,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,7.025
PAEIEUS,199405,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,6.362
PAEIEUS,199406,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,9.097
PAEIEUS,199407,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,8.594
PAEIEUS,199408,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,5.653
PAEIEUS,199409,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,4.708
PAEIEUS,199410,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,4.311
PAEIEUS,199411,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,4.212
PAEIEUS,199412,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,4.599
PAEIEUS,199413,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,84.369
PAEIEUS,199501,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,4.29
PAEIEUS,199502,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,6.719
PAEIEUS,199503,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,3.222
PAEIEUS,199504,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,3.26
PAEIEUS,199505,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,4.368
PAEIEUS,199506,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,4.568
PAEIEUS,199507,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons,6,6.98
